text,sentiment,url
"The author of Prozac Nation, a groundbreaking 1994 memoir about drug use and depression, has died at age 52. Elizabeth Wurtzel had breast cancer, and she died from related complications, reports the Washington Post. The book was ""startling,"" per the New York Times, as Wurtzel detailed her sex life along with her drug addiction and depression. Lit Hub notes that Wurtzel is credited with helping launch a boom in memoir writing. Wurtzel was diagnosed with breast cancer in 2015, and she wrote an essay in Vice at the time saying that ""compared with what I have been through, it is nothing."" She also wrote about her cancer and double mastectomy in the New York Times that same year, advocating for BRCA testing.",neg,"https://www.newser.com/story/285307/prozac-nation-author-elizabeth-wurtzel-is-dead.html
"
"Pier 1 Imports is planning to close nearly half of its 942 stores in the US and Canada, as well as some distribution centers. Monday's announcement—meaning layoffs for 300 people, or about 40%, of staff at its headquarters in Fort Worth, Texas, per Bloomberg—came as the company reported a 13% decline in quarterly sales for a loss of $59 million, reports the New York Times. CEO and CFO Robert Riesbeck said the closures of 450 stores was ""a necessary business decision"" that would ""enable us to move forward with an appropriately sized store footprint and operating structure as an omni-channel retailer.""Still, a bankruptcy plan has been sketched. The company, launched in California in 1962, reported that sales at stores open for at least a year had dropped 11% from the previous year despite new marketing efforts, per CNN. And ""as Pier 1's losses deepen, the planned large-scale store closures and cost cuts will likely be insufficient to turn around the business in time to address the company's looming debt maturities, making restructuring or bankruptcy highly likely scenarios,"" one analyst tells Bloomberg. Shares fell 17% to about $5 with the news. That's down from $300 a share in 2015, per CNN. (Read more retail stores stories.)",neg,"https://www.newser.com/story/285292/pier-1-closing-half-of-its-stores.html
"
"One of the top 10 advertising icons of the 20th century belongs to a company that filed for bankruptcy on Monday. Borden Dairy Co. is following in the footsteps of No. 1 milk producer Dean Foods, which did the same in November. CNN reports the company cited the burden of its debt load and pension obligations in its filing, but also pointed to larger industry issues: a 6% decrease in the amount of milk America has consumed since 2015 and a consistent shrinking of the number of family dairy farms here. As the AP explains, the farms that remain have upped their prices, but Borden hasn't been able to pass that increase on to consumers for fear of getting crushed by competitors like Walmart, which opened a milk processing plant of its own in 2018.""This was our final resort,"" CEO Tony Sarsam told the Washington Post. The company has been in operation for 163 years—since prior to the Civil War. Gail Borden figured out how to condense milk on a commercial scale in 1856, opened a plant five years later in New York, and became a supplier to the Union Army. The company's mascot, Elsie the Cow, entered the public consciousness in 1936. It got the top-10 icon nod from AdAge in 2000. Borden's filing says it will keep operating during the bankruptcy process, but it doesn't share details on its long-term intentions. Numbers-wise, Borden produces almost half-a-billion gallons of milk annually. In 2018 its net sales were $1.2 billion, but it saw a net loss of $14.6 million. The net loss for 2019 through Dec. 7 stood at $42.4 million. (Read more dairy stories.)",neg,"https://www.newser.com/story/285257/company-that-gave-us-elsie-files-for-bankruptcy.html
"
"Police in Indiana say a fatal crash on an interstate happened after a trucker took his eyes off the road to set down his coffee mug, reports Fox News. The crash occurred Sunday morning on I-65 when a semi plowed into eight vehicles that had slowed down ahead, says the Boone County Sheriff's Office. One vehicle ended up pinned against a guardrail and caught on fire; its three occupants were declared dead at the scene. They were identified as Mariah Tomey, 21; Kaylee Kirk, 19; and Hadley Tomey, just a year old. Fourteen people were injured.The truck's driver, 34-year-old Mathew Lewis Small, has been charged with three felony charges of reckless homicide, reports the Indianapolis Star. He told authorities that he'd been heading northbound when he looked to set down his mug and then crashed into the slowing vehicles. The sheriff's office says distracted driving is a major cause of accidents, and ""in this case, we believe it was a contributing factor."" (Another crash killed five on the Pennsylvania Turnpike.)",neg,"https://www.newser.com/story/285264/cops-trucker-distracted-by-coffee-caused-fatal-crash.html
"
"A 16-year-old girl visiting Lake Michigan for the first time is missing and presumed drowned after apparently being swept into the water by a large wave, authorities said. Eliza Trainer, of Flint, and an 18-year-old friend were knocked into the lake off Holland State Park about 11:30pm Wednesday, according to the Ottawa County sheriff’s office. High waves hampered search efforts on Thursday. Trainer’s friend was able to get out of the water and he summoned help. Waves at the time were estimated at about 12 feet high, the sheriff's office said. Sgt. Jay Douglas said the pair were at the pier ""to see Lake Michigan,"" the AP reports.""They hadn't seen Lake Michigan before,"" Douglas told reporters, adding caution about the lake when the weather is bad. ""Lake Michigan isn't a joke. It's dangerous,"" he said. ""These conditions are not conducive to being out on the pier."" Crews from the sheriff's office, the Park Township and Holland fire departments, and the US Coast Guard were among those involved in the search that started Wednesday night. ""At present, the conditions are too severe to do a search from the water,"" the sheriff’s office said early Thursday afternoon in a release. ""However, the conditions are constantly monitored and when conditions do allow a search will be made from the water."" Aerial searches in what is now being described as a recovery effort were being conducted Thursday.(Read more Lake Michigan stories.)",neg,"https://www.newser.com/story/285119/wave-sweeps-away-teen-seeing-lake-michigan-for-first-time.html
"
"More than 30 animals perished in a zoo fire early New Year's Day, and German police now say three suspects have emerged and taken responsibility. After reports circulated that police suspected sky lanterns may have caused the inferno that destroyed the Krefeld Zoo's ape house, cops say a 60-year-old woman and her two adults daughters came forward to say they'd released such lanterns on New Year's Eve and were ""infinitely sorry"" for what had happened, Deutsche Welle reports. The lanterns, small paper balloons with air heated by fire, are typically seen in Asian celebrations but are illegal in Germany. The dead animals include apes, monkeys, fruit bats, and birds, per CTV News.Police rep Gerd Hoppmann says the women—who appeared to be ""completely normal people who seemed very sensible, very responsible""—told cops they ordered five of the lanterns off the internet and didn't know they were illegal in Germany. Hoppmann adds it was ""courageous"" of them to come forward. Just one lantern is believed to have caused the blaze, though the other four were also found, with handwritten messages for the new year inside. Police are also looking to see if anything else contributed to the blaze, such as dry leaves on the roof of the ape house, which didn't have fire detectors or sprinklers. The women, who are being investigated for negligent arson, face a prison sentence of up to five years if convicted. (Read more zoo stories.)",neg,"https://www.newser.com/story/285102/cops-suspects-infinitely-sorry-for-dozens-of-zoo-animal-deaths.html
"
"Those devastated to learn of the likely deaths of thousands of koalas in Australia's wildfires should take a deep breath. Ecologists from the University of Sydney now estimate some 480 million animals have been killed since September, per News.com.au. The outlet notes the figure is ""likely to soar"" following fires in recent days, which raised the human death toll to 17, per the Guardian. Environment Minister Sussan Ley says the true toll on animals won't be known until ""the fires have calmed down and a proper assessment can be made."" But with some 10 million acres burned across five states, hope isn't high, per Reuters. ""The fires have burned so hot and so fast that there has been significant mortality of animals in the trees,"" Nature Conservation Council ecologist Mark Graham told Parliament as part of an inquiry into deaths of slow-moving koalas, per News.com.au.""There is such a big area now that is still on fire ... that we will probably never find the bodies,"" Graham added. A volunteer with wildlife rescue group WIRES tells Reuters that few animals are arriving at care centers ""so our concern is that ... they're not there anymore, basically."" Amid reports of kangaroos fleeing fires and native birds dropping dead from heat, wildlife groups are urging people to assist injured and dehydrated animals whenever possible. Stand Up for Nature, an alliance of 13 groups, is also calling for a hold on logging of native forests in New South Wales in a letter to Premier Gladys Berejiklian. ""These unprecedented fires have jeopardized the long-term viability of threatened species populations and forest ecosystems in several areas"" and ""allowing further loss of habitat and impact on native species would be unconscionable,"" it says, per News.com.au. (Read more Australia stories.)",neg,"https://www.newser.com/story/285092/500m-animals-feared-dead-in-australia-fires.html
"
"A New Year's Eve ski run ended tragically for the son of Jenji Kohan, the creator of Weeds and Orange Is the New Black. TMZ reports that, per law enforcement officials, 20-year-old Charlie Noxon fell while skiing Tuesday in Park City, Utah, and was pronounced dead after being taken by helicopter to a nearby hospital. The Park Record reports only that an unnamed 20-year-old male from Sherman Oaks, Calif., died after an accident on an intermediate trail. It also cites a statement from a Park City Mountain Resort rep that offers ""deepest sympathy and support to our guest's family and friends.""No other details of the accident are yet being reported. Charlie's short IMDb profile notes he appeared in a 2008 episode of Weeds. Per PopCulture.com, Kohan and journalist Christopher Noxon filed for divorce in 2018 after 21 years of marriage. The couple, who were said to have met at an adult kickball game, also have two other children, son Oscar and daughter Eliza. People reports that authorities are conducting an investigation into Charlie Noxon's accident, per a Summit County Sheriff’s Office official. (Read more death stories.)",neg,"https://www.newser.com/story/285079/weeds-creator-jenji-kohans-son-dies-on-family-ski-trip.html
"
"Just one of five Jewish people stabbed at a Hanukkah celebration in upstate New York is still hospitalized, but his family says his condition is ""dire"" and it doesn't look like he'll recover. ""Doctors are not optimistic about his chances to regain consciousness"" says a statement from relatives of 71-year-old Josef Neumann, who remains in a coma following the Monsey, NY, attack on Saturday, per the New York Times. CBS News has a graphic image of Neumann, via the Orthodox Jewish Public Affairs Council. Neumann ""was severely stabbed multiple times ... The knife penetrated his skull directly into the brain,"" the statement says. ""He also suffered three cuts to the head, one cut to the neck, and his right arm has been shattered."" The family adds even if Neumann lives, doctors think he'll be ""partially paralyzed and speech-impaired"" for life.Suspect Grafton Thomas has pleaded not guilty to attempted murder and obstructing the free exercise of religion in an attempt to kill; if convicted of those charges, Thomas could see life in prison. If Neumann doesn't survive, however, federal prosecutors say he could get the death penalty, though the Times reports it's unlikely. Meanwhile, reports of another anti-Semitic attack out of Brooklyn: Per the New York Post, a law enforcement source says on New Year's Day, two African American women confronted a 22-year-old Hasidic Jew in Broadway Triangle, yelled ""F--- you, Jew"" and ""I will kill you Jews,"" and pushed him to the ground when he tried to record them. They also allegedly broke his phone. The NYPD says two people are in custody. ""Why do they keep doing this to us?"" one Hasidic woman says. (More on Thomas here, including his phone searches.)",neg,"https://www.newser.com/story/285094/familythings-look-dire-for-victim-of-anti-semitic-attack.html
"
"An actress who had a small part in Captain America: The First Avenger is accused of fatally stabbing her mother. Mollie Fitzgerald, who played Stark Girl in the 2011 film, has been charged with second-degree murder in the Dec. 20 death of Patricia Fitzgerald. Officers responding to a report of an ""armed disturbance"" found the 68-year-old had suffered a stab wound at her home in Olathe, Kansas, reports NBC News. She was pronounced dead at the scene while her daughter, 38, was ""transported to a local hospital with minor injuries,"" according to an initial police statement. It has since been updated to note Fitzgerald was arrested in Kansas on New Year's Eve, per Variety.She previously told ComicBookMovie.com that ""being a part of [Captain America] has been one of the best experiences of my life."" In addition to her acting role, Fitzgerald worked as assistant to director Joe Johnston. She also wrote or directed some low-budget films, according to IMDB. She's now held on a $500,000 bond as relatives try to make sense of the crime. Her uncle, Gary Hunziker, tells the Kansas City Star that Patricia had been in the process of moving back to the Kansas City area after years spent in Houston. ""We were shocked"" but ""it doesn’t matter the circumstances,"" he says. ""The loss of a sister is what it's all about."" (Read more murder stories.)",neg,"https://www.newser.com/story/285076/captain-america-actress-charged-with-killing-mom.html
"
"After an effort that spanned 1,400 square miles over 20 hours, the Coast Guard has suspended its search for survivors from a crabbing boat that sank in gale-force winds in the Gulf of Alaska on New Year's Eve. The Coast Guard says two ""extremely hypothermic"" members of the Scandies Rose's seven-man crew were found in a life raft around 2am Wednesday, almost four hours after a mayday call was received from the boat, the Anchorage Daily News reports. Rescuers say they found an empty life raft but no other survivors amid high swells and almost zero visibility in waters. The two rescued men were wearing survival suits. They said they were the only ones who had been able to make it to a raft. The men were hospitalized in stable condition.The Coast Guard said it suspended the search, which involved four helicopter crews, two airplane crews, and a Coast Guard cutter, after ""careful consideration of survival probability."" ""Pretty much every variable weighed against"" finding the two who were rescued, says Lt. Kevin Knaup, co-pilot of a plane used in the rescue. The boat was on its way to the Bering Sea for a new season of crab fishing. The crew was highly experienced, the Seattle Times reports. ""The Scandies is a 130-foot battle ax, and always has been well respected,"" says crabber Dylan Hatfield. The Alaska crab fishery, documented in The Deadliest Catch, has introduced numerous safety improvements over the last 20 years and there were no fatalities for an 11-year period before a fishing vessel and its six crew disappeared in early 2017. (Read more Alaska stories.)",neg,"https://www.newser.com/story/285083/5-missing-after-crab-boat-sinks-in-gulf-of-alaska.html
"
"Taiwan's top military official was among eight people killed in an air force helicopter crash in mountainous terrain outside Taipei on Thursday, the defense ministry said. Five others survived. As chief of the general staff, Gen. Shen Yi-ming was responsible for overseeing the self-governing island's defense against China, which threatens to use military force if necessary to annex what it considers part of its territory. The helicopter was flying from Taipei to the nearby city of Yilan for a New Year's activity when it crashed, the AP reports. The victims included other senior military officials and the two pilots. The UH-60M Blackhawk with 13 people on board dropped from the radar screen 10 minutes after takeoff from Songshan air force base around 7:50am, Taiwan's defense ministry said.It went down in the mountainous, heavily forested Wulai area southeast of the capital. Shen, 63, had taken over as chief of the general staff in July after serving as commander of Taiwan’s air force. The loss of Shen and other high-ranking officials will require a rapid reshuffle of positions, but should have minimal effect on Taiwan's Jan. 11 elections for president and lawmakers, said Andrew Yang, a former deputy defense minister who said Shen was highly respected throughout his career. The ruling Democratic Progressive Party said in a statement on social media that all its public campaign events from now through Saturday would be cancelled. ""The loss of pillars of our country make us feel endless sorrow,"" the statement read.(Read more Taiwan stories.)",neg,"https://www.newser.com/story/285090/helicopter-crash-kills-taiwans-top-military-officer.html
"
"David Stern, the basketball-loving lawyer who took the NBA around the world during 30 years as its longest-serving commissioner and oversaw its growth into a global powerhouse, died Wednesday, the AP reports. He was 77. Stern suffered a brain hemorrhage on Dec. 12 and underwent emergency surgery. The league said he died with his wife, Dianne, and their family at his bedside. ""The entire basketball community is heartbroken,"" the National Basketball Players Association said. ""David Stern earned and deserved inclusion in our land of giants."" Stern had been involved with the NBA for nearly 20 years before he became commissioner on Feb. 1, 1984. When he left in 2014, the NBA had become a $5 billion-plus industry, second perhaps only to soccer in worldwide popularity.""Because of David, the NBA is a truly global brand,"" said Adam Silver, who followed Stern as commissioner and called him ""one of the most influential business leaders of his generation."" Thriving on good debate in the boardroom and good games in the arena, Stern would say one of his greatest achievements was guiding a league of mostly black players that was plagued by drug problems in the 1970s to popularity with mainstream America. He had a hand in nearly every initiative to do that, from the drug testing program, to the implementation of the salary cap, to the creation of a dress code. But for Stern, it was always about ""the game,"" which he usually read about in the morning paper—even after technological advances he embraced made reading NBA.com easier than ever.(Read more NBA stories.)",neg,"https://www.newser.com/story/285075/david-stern-is-dead-at-77.html
"
"A fire at a zoo in western Germany in the first minutes of 2020 killed more than 30 animals, including apes, monkeys, bats and birds, authorities said. Police said the fire may have been caused by sky lanterns launched to celebrate the new year, the AP reports. Witnesses reported that they had seen the cylindrical paper lanterns with little fires inside flying in the night sky shortly after midnight near the Krefeld zoo, Gerd Hoppmann, the city's head of criminal police told reporters Wednesday, just before the zoo began to burn. Police and firefighters received the first emergency calls at 12:38am. The zoo near the Dutch border said that the ape house burned down and more than 30 animals, including five orangutans, two gorillas, a chimpanzee and several monkeys, as well as fruit bats and birds, were killed. Only two chimpanzees could be rescued, zoo director Wolfgang Dressen said.""It's close to a miracle that Bally, a 40-year-old female chimpanzee, and Limbo, a younger male, survived this inferno,"" Dressen said, adding that many animal handlers were in shock at the devastation. ""We have to seriously work through the mourning process. This is an unfathomable tragedy."" The zoo director also said many of the dead animals were close to extinction in the wild. Police said that the use of sky lanterns is illegal in Krefeld and most other parts of Germany and that their use is uncommon. Sky lanterns, sometimes called Chinese lanterns, are a sort of hot-air balloon made of paper. They have been used in Asia for celebratory events for centuries. Hoppmann said investigators found used lanterns on the ground that hadn't burned entirely. They were 13.4 inches long, made out of white paper with an opening at the bottom where a small fire would have been suspended. The fire heats the air inside, making them fly and shine at night. Hoppmann said some of the lanterns had handwritten notes on them.(Read more zoo stories.)",neg,"https://www.newser.com/story/285070/illegal-sky-lanterns-may-have-started-fire-at-german-zoo.html
"
"One day in May 1970, an 11-year-old boy and his sister waited outside a Chicago tavern for their mom to come out. When a priest happened by and offered the family a ride home, they took him up on it. The boy, Robert Goldberg, would pay dearly for the favor, enduring what he describes as years of psychological control and sexual abuse he suffered while working as a child valet for the late Rev. Donald J. McGuire. He remained in the Jesuit’s thrall for nearly 40 years, even testifying on McGuire's behalf during criminal trials that resulted in a 25-year prison sentence for the priest. Now, however, Goldberg, 61, is telling his story, to the AP and in a suit he filed Monday in San Francisco. The suit charges that McGuire, a globe-trotting Jesuit with ties to Mother Teresa, abused Goldberg “more than 1,000 times, in multiple states and countries,” during sojourns to spiritual retreats in the US and Europe.On these trips, the suit says, Goldberg carried McGuire's briefcase, ran errands, and often endured daily abuse that included ""sexual touching, oral copulation, and anal penetration."" The complaint doesn't currently name any defendants, but Goldberg's attorneys say the defendants will include the Jesuit religious order in the US and the order's top leader in Rome, among others. They also say Goldberg’s abuse occurred at a time when powerful church officials—including Mother Teresa, who was eventually elevated to sainthood by Pope Francis—knew McGuire had been repeatedly accused of sexually abusing boys. Church officials went to great lengths to cover up his crimes, the suit alleges. Goldberg was often tearful as he told his story. ""I have to forgive him, so I can get into heaven,"" he said. Much more here, including Goldberg's claim that McGuire would use sex as punishment.(Read more priest sex abuse stories.)",neg,"https://www.newser.com/story/285021/suit-jesuit-with-ties-to-mother-teresa-abused-me-1k-times.html
"
"A doorbell camera recorded the killer's confession just after a Texas woman was stabbed to death Friday, a court filing says. ""I killed Jennifer,"" Michael Egwuagu says on the recording, made as he was leaving the woman's house, the Austin American-Statesman reports. Egwuagu was Jennifer Ebichi's brother. A football player at the University of Texas at San Antonio from 2013 to 2016, Egwuagu has been charged with murder. A witness said she also heard the confession, per KEYE, as Egwaugu left the house, smiling and holding a bloody kitchen knife. He then knelt as if in prayer in the street, where he was arrested. Police said an autopsy found that Ebichi, 32, was pregnant, in her first trimester. The fetus didn't survive.Egwuagu’s older brother, Martin—Ebichi’s twin—told police that his sister texted him about 5:30 that morning saying that Michael Egwaugu was ""having a crisis"" at her house in Pflugerville. The brothers spoke on the phone, then the victim texted Martin Egwuagu in the afternoon, asking him to come over. He arrived to find a woman from his church holding Ebichi's eldest child, covered in blood, on the front lawn, and Ebichi on the kitchen floor. The woman on the lawn told police that Ebichi had asked her to come to the house. When she arrived, she told police, Egwaugu, Ebichi, and her children were all screaming inside. Bail for Egwuagu was set at $500,000. (A lawsuit says security cameras are spying on their owners.)",neg,"https://www.newser.com/story/284996/i-killed-jennifer-was-caught-on-doorbell-camera-police.html
"
"Steven Ensminger Jr. had to work Saturday, otherwise he would have driven his wife, sports reporter Carley McCord, to the Peach Bowl in Atlanta where she was set to cover the Louisiana State University-University of Oklahoma playoff game. He didn't have his phone—which is why he missed his wife's final phone call and text before her doomed flight to the game took off and then crashed, killing her. ""I don’t have my phone and she sends me a message saying she loved me,"" Ensminger says in a text interview with Sports Illustrated. ""One of the hardest things I’m dealing with is that I missed her text and I missed her call. It is by far the most pain, angst and terror and just darkest time of my life and I honestly don’t know how long it will last because I still don’t believe it. I don’t want to believe it.""He was on his lunch break when he found out about the crash, which killed four others, from his aunt. (More on the other victims here.) His father, LSU offensive coordinator and quarterbacks coach Steve Ensminger, found out about his daughter-in-law's death before the game and promised his son the Tigers would beat the Sooners for him; the team delivered, winning the game to advance to the national championship Jan. 13. ""To sit here and watch my dad with so many emotions and a heavy heart and his worry for me and watch him do what he said we would do, there’s no question that he is my rock, my idol, my mentor, my coach, my father,"" Ensminger continues. In a separate text interview with CNN, he adds of McCord, ""I can't come up with words. She was my everything. She loved so fiercely. It's so hard and it hurts too much. I just want her here with me."" (Ensminger was hospitalized and sedated after hearing the news.)",neg,"https://www.newser.com/story/284985/carley-mccords-husband-missed-her-final-text.html
"
"Comedic writer and actor Neil Innes, who created a Beatles parody group called the Rutles and frequently worked with the members of Monty Python, has died at age 75, his agent confirmed Monday. Innes died of natural causes Sunday night, agent Nigel Morton said, per the AP. A statement released on behalf of his family said: ""We have lost a beautiful, kind, gentle soul whose music and songs touched the heart of everyone and whose intellect and search for truth inspired us all. He died of natural causes quickly without warning and, I think, without pain.”Innes was such a frequent collaborator of the Monty Python troupe that he sometimes was called the “seventh Python.” A musician as well as a writer, he wrote songs for the popular film Monty Python And The Holy Grail, appeared in Life of Brian, and toured the UK and Canada with the group. He was also a member of the Bonzo Dog Doo Dah Band, later renamed the Bonzo Dog Band. One of the band's hit songs, “I'm The Urban Spaceman,” won Innes an Ivor Novello award. Colleagues posted tributes to Innes on Twitter, including the prominent British actor Mark Gatiss, who fondly wrote “Sweet dreams, sweet idiot.""(Read more obituary stories.)",neg,"https://www.newser.com/story/284983/the-7th-python-dead-at-75.html
"
"Bill and Joe Smith came into this world together 32 years ago—and relatives say they decided to leave it together because they couldn't stand to be apart. The brothers, who starred in the TLC reality show My Big Fat Gypsy Wedding, were found hanging from a tree in southern England on Saturday morning after what is believed to be a joint suicide, Page Six reports. Police in Kent say they received a call after the bodies were found on a tree down a narrow country lane. They say the deaths are not being treated as suspicious. Phoebe Charleen Smith, their cousin, tells the Telegraph that Bill was devastated by his brother's recent cancer diagnosis, which may have led to a suicide pact.""Joey had cancer, and Billy told him 'I'd never be able to live without you,'"" the cousin says. ""Joey told the family he got the all-clear after chemo two months ago, but we don’t know if that's true now,"" she says. ""They went missing, and Joey’s phone was turned off. Then we found a note. It said that they wanted it like this, and we would find them in the woods where they played with the family years ago."" Co-star Paddy Doherty said: ""God bless their souls. That's a terrible, terrible tragedy. Pray for the boys' family, the boys' mother and father, help them be strong and get through this."" A spokesman for Britain's Romani gypsy community said the deaths should be a ""wake-up call"" about the high suicide rate in the community.“They went missing, and Joey’s phone was turned off. Then we found a note. It said that they wanted it like this, and we would find them in the woods where they played with the family years ago.ss(Read more reality TV stories.)",neg,"https://www.newser.com/story/284951/big-fat-gypsy-wedding-twins-die-in-apparent-joint-suicide.html
"
"Congressman John Lewis of Georgia announced Sunday that he has advanced pancreatic cancer, vowing he will keep serving and fight the disease with the tenacity with which he battled racial discrimination and other inequalities dating to the civil rights era, the AP reports. Lewis, the youngest and last survivor of the Big Six civil rights activists in a group once led by the Rev. Martin Luther King Jr., said in a statement that the cancer was detected earlier this month during a routine medical visit. The 79-year-old Democrat said subsequent tests confirmed the diagnosis of advanced pancreatic cancer. ""I have been in some kind of fight—for freedom, equality, basic human rights—for nearly my entire life. I have never faced a fight quite like the one I have now,"" Lewis added.Lewis said he was ""clear-eyed about the prognosis"" even as doctors have told him that recent medical advances have made this type of cancer treatable in many cases. He added that ""treatment options are no longer as debilitating as they once were."" Said Lewis, ""I have a fighting chance.'' The American Cancer Society estimates 3% of patients with stage 4 pancreatic cancer are alive five years after being diagnosed. Lewis added that he has decided he will return to the nation's capital in coming days to continue work in Congress while he begins his treatment plan. He said he will undergo treatment over the next several weeks but didn't elaborate on the specifics of what it would entail or where it would take place.(Read more cancer stories.)",neg,"https://www.newser.com/story/284950/rep-john-lewis-i-have-advanced-cancer.html
"
"A small plane en route to a college football game crashed into the parking lot of a post office in Louisiana shortly after takeoff on Saturday, killing five people and fully engulfing a car on the ground in flames, authorities said, per the AP. The two-engine Piper Cheyenne crashed in the city of Lafayette about a mile from the regional airport where the flight began, Federal Aviation Administration spokesman Tony Molinaro said. Steven Ensminger Jr., the son of the offensive coordinator for the Louisiana State University football team, said his wife, sports reporter Carley McCord, was on board the flight and died when it crashed. He said the plane was en route to the Peach Bowl playoff game in Atlanta between LSU and Oklahoma.Ensminger said he was unable to go to the game and was at work when the crash happened. He said his father, Steven Ensminger, called him just before the elder Ensminger got to the stadium. ""I just don't feel like this is real,"" says Ensminger Jr. ""I'm praying it's not real."" Video and photos showed a trail of scorched and burning grass around the crash site in the city of Lafayette. A blackened car sat in the post office parking lot, which was carpeted with scattered tree limbs. Four people were brought to the hospital: one from the plane, one on the ground, and two post office employees who were brought in for evaluation. An eight-passenger plane, the aircraft went down in a part of the city with a scattering of banks, fast food chains, and other businesses.(Read more plane crash stories.)",neg,"https://www.newser.com/story/284925/im-praying-its-not-real-small-plane-crash-kills-5.html
"
"Thousands of koalas are feared to have died in a wildfire-ravaged area north of Sydney, further diminishing Australia's iconic marsupial, while soaring temperatures have increased the fire danger Saturday in the country’s east. The mid-northern coast of New South Wales was home to up to 28,000 koalas, the AP reports, but wildfires have significantly reduced their population in recent months. Koalas are native to Australia and are one of the country's most beloved animals. ""Up to 30% of their habitat has been destroyed,"" said Australia's environment minister, Sussan Ley. ""We'll know more when the fires are calmed down and a proper assessment can be made.""Images of koalas drinking water after being rescued from the wildfires have gone viral on social media. A video posted on Instagram showed a thirsty koala approaching a cyclist for water. ""Best thing to happen to me on a ride ever,"" the cyclist wrote, per the Independent. Ley said, ""I get mail from all around the world from people absolutely moved and amazed by our wildlife volunteer response and also by the habits of these curious creatures."" More than 12 million acres has burned nationwide during the wildfire crisis, with nine people killed and more than 1,000 homes destroyed. Fire danger in New South Wales and the Australian Capital Territory was upgraded to ""severe"" on Saturday, as high temperatures built up over the region. Sydney’s western suburbs reached 106 degrees F.(Read more koala stories.)",neg,"https://www.newser.com/story/284913/thousands-of-koalas-may-have-died-in-australia-wildfires.html
"
A Thai Navy Seal who helped in the high-profile rescue of 12 young soccer players and their coach from a cave in Thailand in 2018 has died—and it was his participation in the 17-day operation that killed him. The BBC reports Petty Officer Beirut Pakbara contracted an infection while participating in the rescue at Tham Luang cave. The AP cites his Facebook page in reporting that Pakbara had been undergoing treatment but that his condition deteriorated after the infection spread to his blood. He's the second navy diver to lose his life in connection with the operation; Lt. Cmdr. Saman Gunan died after losing consciousness while delivering oxygen tanks. (Read more Thai cave rescue stories.),neg,"https://www.newser.com/story/284905/he-participated-in-a-famous-rescue-it-killed-him.html
"
"A day-after-Christmas helicopter tour over the Hawaiian island of Kauai had a tragic end for two families. The remains of six of the seven people aboard were found Friday following the discovery of a crash site atop a mountain along the island's north coast. The seventh person is presumed dead. ""There are no indications of survivors,"" said the battalion chief of the Kauai Fire Department. The identities of those aboard have not been made public, but officials said in addition to the pilot there were members of two families, one with two people and one with four, reports NBC News; two of the passengers were children.The helicopter was due to return at 5:30pm Thursday and the Coast Guard was alerted at 6pm after the group still had not returned. The pilot had reported they were leaving the Waimea Canyon area at 4:40pm; it was the last time they were heard from. The AP reports the group was flying over the island's remote Na Pali Coast, which was featured in the film Jurassic Park. Hawaii News Now reports the search was suspended due to fog and visibility issues at 3:30pm Friday and will resume Saturday morning weather permitting. (Read more helicopter crash stories.)",neg,"https://www.newser.com/story/284902/remains-of-6-people-found-at-crash-site-in-kauai.html
"
"A young girl was pronounced dead Thursday at Los Angeles International Airport after she suffered an apparent cardiac arrest on her Delta Air Lines flight that had just taken off for Seattle, forcing the plane to return due to the medical emergency, CBS News reports. CBS Los Angeles notes the girl died at around 5:40pm, shortly after Flight 2423 had left LAX. Los Angeles Fire Department paramedics rushed to the scene once the plane landed and ""furiously worked to save her life,"" the LAFD says in a release. ""Sadly, all efforts were futile and the child was beyond medical help.""A spokesman for the Los Angeles County coroner's office has identified the child as 10-year-old Janice Xu, per CNN. An autopsy will be performed, and the coroner's office is investigating. The LAPD, which has already ruled out foul play, won't be involved in any further investigations, a police rep says. (Read more Delta Air Lines stories.)",neg,"https://www.newser.com/story/284887/10-year-old-girl-dies-after-plane-takes-off-from-lax.html
"
"Christmas will never feel the same again for George Michael's family after the pop star died on that day in 2016 at the age of 53. Now, even more tragedy associated with the holiday for the Panayiotou clan: Melanie Panayiotou, the 55-year-old sister of the singer (birth name: Georgios Kyriacos Panayiotou), died on Christmas, E! News reports. Per TMZ, it was their other sister, Yioda, who found Melanie in her London home; the Sun notes Yioda called an ambulance, and that Melanie, who'd had a brief illness, died at the hospital. The BBC reports, however, that London's Metropolitan Police issued a statement that noted ""police were called by London Ambulance Service at approximately [7:35pm] on Wednesday, 25 December, to reports of the sudden death of a woman, aged in her 50s.""""We can confirm that very tragically Melanie has passed away suddenly,"" is all a lawyer for the family says in a statement, via the Sun. ""We would simply ask that the family's privacy be respected at this very sad time."" Officials say Melanie Panayiotou's death isn't currently being looked at as suspicious. Melanie, who was said to be especially close to her older brother, had recently lashed out at Elton John, one of George Michael's friends, for claiming George Michael had been ""uncomfortable"" being gay; Melanie noted her brother was ""very proud to be gay."" The two deceased Panayiotou siblings are survived by Yioda and their father, Kyriacos, or ""Jack."" Their mother, Lesley, was 58 when she died in 1997. More here on George and Melanie's ""special bond."" (Read more George Michael stories.)",neg,"https://www.newser.com/story/284886/even-more-xmas-day-tragedy-for-george-michaels-family.html
"
